category,product_name,mrp_inr,discount_pct,available_qty,selling_price_inr,weight_gms,out_of_stock,unit_qty,discount_amount,price_per_100g,stock_status,discount_tier
Ice Cream & Desserts,MTR 3 Minute Breakfast - Magic Masala Upma,25.0,0,6,25.0,60,False,60,0.0,41.66666666666667,In Stock,No Discount
Ice Cream & Desserts,Smith & Jones Masala Noodles,68.0,10,5,61.0,360,False,360,7.0,18.88888888888889,In Stock,Low (1-10%)
Ice Cream & Desserts,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",55.0,0,6,55.0,53,False,53,0.0,103.77358490566037,In Stock,No Discount
Ice Cream & Desserts,Godrej Yummiez Chicken Punjabi Tikka,295.0,9,6,266.0,360,False,360,29.0,81.94444444444444,In Stock,Low (1-10%)
Ice Cream & Desserts,Kellogg's Corn Flakes,425.0,9,1,383.0,1000,False,1,42.0,42.5,Low Stock,Low (1-10%)
Ice Cream & Desserts,Kelloggs Chocos,170.0,5,4,160.0,385,False,385,10.0,44.15584415584416,In Stock,Low (1-10%)
Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,290.0,20,6,232.0,1200,False,1200,58.0,24.166666666666668,In Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret Lemon Coriander Instant Soup,15.0,0,5,15.0,15,False,15,0.0,100.0,In Stock,No Discount
Ice Cream & Desserts,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,261.0,0,6,261.0,300,False,300,0.0,87.0,In Stock,No Discount
Ice Cream & Desserts,Kelloggs Chocos - Moons & Stars,660.0,40,4,396.0,1200,False,1,264.0,55.00000000000001,In Stock,High (21%+)
Ice Cream & Desserts,ITC Master Chef Chicken Galouti Kebab,170.0,4,2,162.0,210,False,210,8.0,80.95238095238095,Low Stock,Low (1-10%)
Ice Cream & Desserts,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,229.0,10,6,206.0,400,False,400,23.0,57.25,In Stock,Low (1-10%)
Ice Cream & Desserts,Kitchens Of India Palak Paneer,130.0,30,6,91.0,285,False,285,39.0,45.614035087719294,In Stock,High (21%+)
Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolat,99.0,11,6,88.0,175,False,175,11.0,56.57142857142857,In Stock,Mid (11-20%)
Ice Cream & Desserts,Soulfull Ragi Bites Choco Fills,169.0,5,4,160.0,250,False,250,9.0,67.60000000000001,In Stock,Low (1-10%)
Ice Cream & Desserts,Figaro Sliced Black Olive,179.0,0,6,179.0,450,False,450,0.0,39.77777777777778,In Stock,No Discount
Ice Cream & Desserts,Veeba Barbeque Sauce,149.0,8,6,137.0,330,False,330,12.0,45.151515151515156,In Stock,Low (1-10%)
Ice Cream & Desserts,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,60.0,20,6,48.0,40,False,40,12.0,150.0,In Stock,Mid (11-20%)
Ice Cream & Desserts,"The Whole Truth - Nuts, Fruits & Seeds Muesli",325.0,20,6,260.0,350,False,350,65.0,92.85714285714286,In Stock,Mid (11-20%)
Ice Cream & Desserts,Pantai Green Curry Paste,150.0,14,5,128.0,114,False,114,22.0,131.57894736842107,In Stock,Mid (11-20%)
Ice Cream & Desserts,Kelloggs Special K,210.0,8,5,192.0,435,False,435,18.0,48.275862068965516,In Stock,Low (1-10%)
Ice Cream & Desserts,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,280.0,50,5,140.0,175,False,175,140.0,160.0,In Stock,High (21%+)
Ice Cream & Desserts,Mother's Recipe Madras Appalam,50.0,10,6,45.0,100,False,100,5.0,50.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Top Ramen Masala Oat Masala,80.0,10,6,72.0,280,False,280,8.0,28.57142857142857,In Stock,Low (1-10%)
Ice Cream & Desserts,Saffola Everyday Peppy Tomato Masala Oats,195.0,12,6,171.0,500,False,500,24.0,39.0,In Stock,Mid (11-20%)
Ice Cream & Desserts,"Ching's Secret Instant Noodles, Hot Garlic",60.0,0,4,60.0,240,False,240,0.0,25.0,In Stock,No Discount
Ice Cream & Desserts,Kitchens Of India Chicken Chettinad,200.0,30,1,140.0,285,False,285,60.0,70.17543859649122,Low Stock,High (21%+)
Ice Cream & Desserts,Nestle Cerelac Wheat - Stage 1,190.0,0,6,190.0,300,False,300,0.0,63.33333333333333,In Stock,No Discount
Ice Cream & Desserts,Sumeru Aloo Paratha,119.0,5,6,113.0,400,False,400,6.0,29.75,In Stock,Low (1-10%)
Ice Cream & Desserts,ITC Master Chef Veggie Pizza Pocket,170.0,4,4,162.0,340,False,340,8.0,50.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,60.0,15,1,51.0,70,False,70,9.0,85.71428571428571,Low Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret Manchow Soup,55.0,0,3,55.0,55,False,55,0.0,100.0,In Stock,No Discount
Ice Cream & Desserts,Veeba Carrot & Cucumber Sandwich Spread,85.0,10,6,76.0,250,False,250,9.0,34.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,370.0,12,3,324.0,650,False,650,46.0,56.92307692307692,In Stock,Mid (11-20%)
Ice Cream & Desserts,Kitchens Of India Mughlai Paneer,160.0,30,4,112.0,285,False,285,48.0,56.14035087719298,In Stock,High (21%+)
Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,30.0,0,5,30.0,150,False,150,0.0,20.0,In Stock,No Discount
Ice Cream & Desserts,Ching's Secret Chowmein Hakka Noodles Masala,60.0,10,2,54.0,100,False,100,6.0,60.0,Low Stock,Low (1-10%)
Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,235.0,20,5,188.0,325,False,325,47.0,72.3076923076923,In Stock,Mid (11-20%)
Ice Cream & Desserts,Mother's Recipe Bhel Puri Chutney,55.0,9,4,50.0,200,False,200,5.0,27.500000000000004,In Stock,Low (1-10%)
Ice Cream & Desserts,Kelloggs Chocos Moon & Stars,330.0,10,6,294.0,680,False,680,36.0,48.529411764705884,In Stock,Low (1-10%)
Ice Cream & Desserts,Mother's Recipe Lime Pickle,120.0,5,1,114.0,400,False,400,6.0,30.0,Low Stock,Low (1-10%)
Ice Cream & Desserts,Kitchens of India Dal Makhani,110.0,30,2,77.0,285,False,285,33.0,38.59649122807017,Low Stock,High (21%+)
Ice Cream & Desserts,Pantai Light Soy Sauce,275.0,14,5,234.0,200,False,200,41.0,137.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret Sweet Corn Soup,55.0,0,6,55.0,55,False,55,0.0,100.0,In Stock,No Discount
Ice Cream & Desserts,"Top Ramen Noodles, Atta",80.0,0,1,80.0,280,False,280,0.0,28.57142857142857,Low Stock,No Discount
Ice Cream & Desserts,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,225.0,15,5,191.0,190,False,190,34.0,118.42105263157893,In Stock,Mid (11-20%)
Ice Cream & Desserts,Dabur Hommade - Rajasthan Ki Garlic Chutne,65.0,6,6,61.0,200,False,200,4.0,32.5,In Stock,Low (1-10%)
Ice Cream & Desserts,MTR Seviyan Vermicelli,42.0,0,2,42.0,400,False,400,0.0,10.5,Low Stock,No Discount
Ice Cream & Desserts,Pantai Oyster Sauce,275.0,14,4,234.0,200,False,200,41.0,137.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Go Cheese Spread - Four Pepper (Soft & Creamy),99.0,5,6,94.0,200,False,200,5.0,49.5,In Stock,Low (1-10%)
Ice Cream & Desserts,MTR Ready To Eat Paneer Butter Masala,135.0,9,2,122.0,300,False,300,13.0,45.0,Low Stock,Low (1-10%)
Ice Cream & Desserts,Nestle Lactogen Stage 2 Follow-up Formula Powder,340.0,0,2,340.0,400,False,400,0.0,85.0,Low Stock,No Discount
Ice Cream & Desserts,Kellogg's Crunchy Bites Chocos,190.0,10,6,171.0,375,False,375,19.0,50.66666666666667,In Stock,Low (1-10%)
Ice Cream & Desserts,Veeba Hot Sweet Tomato Chilli Sauce,104.0,20,3,83.0,500,False,500,21.0,20.8,In Stock,Mid (11-20%)
Ice Cream & Desserts,Borges Durum Wheat Pasta Superior Quality,250.0,40,6,149.0,500,False,500,101.0,50.0,In Stock,High (21%+)
Ice Cream & Desserts,Funfoods Peanut Butter Crunchy,169.0,7,1,156.0,400,False,400,13.0,42.25,Low Stock,Low (1-10%)
Ice Cream & Desserts,Pantai Red Curry Paste,60.0,0,4,60.0,50,False,50,0.0,120.0,In Stock,No Discount
Ice Cream & Desserts,ITC Master Chef Chicken Seekh Kabab,325.0,0,6,325.0,500,False,500,0.0,65.0,In Stock,No Discount
Ice Cream & Desserts,Del Monte Pizza & Pasta Sauce Spout Pack,99.0,0,3,99.0,400,False,400,0.0,24.75,In Stock,No Discount
Ice Cream & Desserts,Pantai Sriracha Red Chilli Sauce,225.0,15,6,191.0,200,False,200,34.0,112.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Hershey's Cocoa Spread,295.0,0,3,295.0,350,False,350,0.0,84.28571428571429,In Stock,No Discount
Ice Cream & Desserts,Maggi Ghee Tadka Upma Express Pouch,25.0,0,6,25.0,65,False,65,0.0,38.46153846153847,In Stock,No Discount
Ice Cream & Desserts,Ching's Secret Manchurian Noodles,91.0,0,5,91.0,360,False,360,0.0,25.27777777777778,In Stock,No Discount
Ice Cream & Desserts,Kellogg's All Bran Wheat Flakes,220.0,6,5,205.0,425,False,425,15.0,51.76470588235295,In Stock,Low (1-10%)
Ice Cream & Desserts,Yummiez Chicken Breakfast Sausages,150.0,0,3,150.0,250,False,250,0.0,60.0,In Stock,No Discount
Ice Cream & Desserts,Pantai Red Curry Paste,150.0,14,3,128.0,114,False,114,22.0,131.57894736842107,In Stock,Mid (11-20%)
Ice Cream & Desserts,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,330.0,10,6,297.0,400,False,400,33.0,82.5,In Stock,Low (1-10%)
Ice Cream & Desserts,Quaker Oats Pouch,276.0,10,6,248.0,1500,False,1,28.0,18.4,In Stock,Low (1-10%)
Ice Cream & Desserts,Prasuma Momos -  Cheesy Spicy Veg,295.0,0,6,295.0,24,False,24,0.0,,In Stock,No Discount
Ice Cream & Desserts,Veeba Sriracha Chilli Garlic Sauce,149.0,8,5,137.0,320,False,320,12.0,46.5625,In Stock,Low (1-10%)
Ice Cream & Desserts,Ching's Secret Just Soak - Veg Hakka Noodles,115.0,0,6,115.0,600,False,600,0.0,19.166666666666668,In Stock,No Discount
Ice Cream & Desserts,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,280.0,50,5,140.0,175,False,175,140.0,160.0,In Stock,High (21%+)
Ice Cream & Desserts,Figaro Plain Green Olive,179.0,0,6,179.0,450,False,450,0.0,39.77777777777778,In Stock,No Discount
Ice Cream & Desserts,Mother's Recipe Gujrati Gorkeri Pickle,140.0,10,3,126.0,500,False,500,14.0,28.000000000000004,In Stock,Low (1-10%)
Ice Cream & Desserts,Kellogg's Muesli 20% Nuts Delight,320.0,0,6,320.0,500,False,500,0.0,64.0,In Stock,No Discount
Ice Cream & Desserts,Borges Farfalle Durum Wheat Pasta,250.0,0,5,250.0,500,False,500,0.0,50.0,In Stock,No Discount
Ice Cream & Desserts,Kellogg's Chocos,299.0,10,4,269.0,700,False,700,30.0,42.714285714285715,In Stock,Low (1-10%)
Ice Cream & Desserts,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants,620.0,0,1,620.0,400,False,400,0.0,155.0,Low Stock,No Discount
Ice Cream & Desserts,Veeba Truly Tomato Ketchup,99.0,20,6,79.0,500,False,500,20.0,19.8,In Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,85.0,4,1,81.0,680,False,680,4.0,12.5,Low Stock,Low (1-10%)
Ice Cream & Desserts,MTR Roasted Vermicelli,55.0,0,1,55.0,400,False,400,0.0,13.750000000000002,Low Stock,No Discount
Ice Cream & Desserts,Mother's Recipe Punjabi Teekha Mang Pickle,120.0,10,4,108.0,400,False,400,12.0,30.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Ching's Secret Hot Garlic Instant Noodles,114.0,0,6,114.0,480,False,480,0.0,23.75,In Stock,No Discount
Ice Cream & Desserts,Kellogg's Real Honey Corn Flakes,290.0,7,5,267.0,630,False,630,23.0,46.03174603174603,In Stock,Low (1-10%)
Ice Cream & Desserts,ITC Master Chef Lebanese Falafel Kebab,130.0,4,4,124.0,230,False,230,6.0,56.52173913043478,In Stock,Low (1-10%)
Ice Cream & Desserts,Kelloggs Chocos Fills Double Chocolaty,185.0,10,5,165.0,250,False,250,20.0,74.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Organic India Apple Cider Vinegar,595.0,9,2,536.0,500,False,500,59.0,119.0,Low Stock,Low (1-10%)
Ice Cream & Desserts,Masala Oats Masala & Coriander,195.0,9,5,176.0,500,False,500,19.0,39.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Ching's Secret  Noodles - Pad Thai Lemongras,200.0,0,5,200.0,130,False,130,0.0,153.84615384615387,In Stock,No Discount
Ice Cream & Desserts,Bagrrys Fruit and Nut Muesli with Cranberries,499.0,0,5,499.0,750,False,750,0.0,66.53333333333333,In Stock,No Discount
Ice Cream & Desserts,Kitchens Of India Yellow Dal Tadka,110.0,30,6,77.0,285,False,285,33.0,38.59649122807017,In Stock,High (21%+)
Ice Cream & Desserts,Soulfull Vanilla Fills - Ragi Bites,169.0,5,6,160.0,250,False,250,9.0,67.60000000000001,In Stock,Low (1-10%)
Ice Cream & Desserts,Pantai Teriyaki Sauce with Garlic,325.0,15,6,276.0,200,False,200,49.0,162.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Whiskas Adult Pocket Tuna Cat Food,410.0,0,1,410.0,1200,False,1,0.0,34.166666666666664,Low Stock,No Discount
Ice Cream & Desserts,Kitchens Of India Chicken Darbari,200.0,30,4,140.0,285,False,285,60.0,70.17543859649122,In Stock,High (21%+)
Ice Cream & Desserts,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,299.0,10,6,269.0,400,False,400,30.0,74.75,In Stock,Low (1-10%)
Ice Cream & Desserts,Smith & Jones Red Pasta Sauce Mix,40.0,0,6,40.0,46,False,46,0.0,86.95652173913044,In Stock,No Discount
Ice Cream & Desserts,Kellogg's Muesli Nuts Delight,425.0,9,3,383.0,750,False,750,42.0,56.666666666666664,In Stock,Low (1-10%)
Ice Cream & Desserts,Kitchens of India Dal Bukhara Gravy Mix,110.0,30,6,77.0,285,False,285,33.0,38.59649122807017,In Stock,High (21%+)
Ice Cream & Desserts,The Whole Truth Peanut Butter - Sweetened & Crunchy,215.0,20,6,172.0,325,False,325,43.0,66.15384615384615,In Stock,Mid (11-20%)
Ice Cream & Desserts,Remia Mayonnaise,230.0,0,6,230.0,241,False,241,0.0,95.4356846473029,In Stock,No Discount
Ice Cream & Desserts,Ching's Secret Green Chilli Sauce,105.0,0,6,105.0,425,False,425,0.0,24.705882352941178,In Stock,No Discount
Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli - Strawberry,595.0,0,1,595.0,1000,False,1,0.0,59.5,Low Stock,No Discount
Ice Cream & Desserts,Ching's Secret Tomato Oats Instant Soup,15.0,0,3,15.0,20,False,20,0.0,75.0,In Stock,No Discount
Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,140.0,5,1,133.0,290,False,290,7.0,48.275862068965516,Low Stock,Low (1-10%)
Ice Cream & Desserts,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,280.0,50,5,140.0,175,False,175,140.0,160.0,In Stock,High (21%+)
Ice Cream & Desserts,Tong Garden Wasabi Green Peas,175.0,4,6,167.0,150,False,150,8.0,116.66666666666667,In Stock,Low (1-10%)
Ice Cream & Desserts,Ching's Secret Red Chilli Sauce,105.0,0,4,105.0,440,False,440,0.0,23.863636363636363,In Stock,No Discount
Ice Cream & Desserts,Ching's Instant Hot and Sour Soup,55.0,0,5,55.0,55,False,55,0.0,100.0,In Stock,No Discount
Ice Cream & Desserts,Ching's Secret Noodles - Pad Thai Original,200.0,0,6,200.0,130,False,130,0.0,153.84615384615387,In Stock,No Discount
Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,55.0,30,5,38.0,80,False,80,17.0,68.75,In Stock,High (21%+)
Ice Cream & Desserts,Del Monte Black Sliced Olives,250.0,0,1,250.0,450,False,450,0.0,55.55555555555556,Low Stock,No Discount
Ice Cream & Desserts,Kitchens Of India Murgh Methi,220.0,30,5,154.0,285,False,285,66.0,77.19298245614034,In Stock,High (21%+)
Ice Cream & Desserts,Nestle Cerelac 5 Grains & Fruits Cereal,288.0,0,6,288.0,300,False,300,0.0,96.0,In Stock,No Discount
Ice Cream & Desserts,The Whole Truth - 5 Grain Muesli No Added Sugar,325.0,20,6,260.0,350,False,350,65.0,92.85714285714286,In Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret  Pad Thai Noodles Green Curry,200.0,0,6,200.0,130,False,130,0.0,153.84615384615387,In Stock,No Discount
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,75.0,0,6,75.0,70,False,70,0.0,107.14285714285714,In Stock,No Discount
Ice Cream & Desserts,Mother's Recipe Mango Pickle,120.0,0,1,120.0,400,False,400,0.0,30.0,Low Stock,No Discount
Ice Cream & Desserts,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,200.0,0,6,200.0,130,False,130,0.0,153.84615384615387,In Stock,No Discount
Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,399.0,11,6,355.0,900,False,900,44.0,44.333333333333336,In Stock,Mid (11-20%)
Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,55.0,0,2,55.0,42,False,42,0.0,130.95238095238096,Low Stock,No Discount
Ice Cream & Desserts,Ching's Secret Tomato Soup,55.0,0,6,55.0,55,False,55,0.0,100.0,In Stock,No Discount
Ice Cream & Desserts,Funfoods Peanut Butter Creamy,169.0,0,1,169.0,400,False,400,0.0,42.25,Low Stock,No Discount
Ice Cream & Desserts,Japanese Choice Udon Noodles,295.0,9,6,266.0,250,False,250,29.0,118.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Kelloggs Muesli - With 22% Fruit Magic,320.0,10,5,288.0,500,False,500,32.0,64.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,65.0,6,6,61.0,200,False,200,4.0,32.5,In Stock,Low (1-10%)
Ice Cream & Desserts,Kitchens Of India Dal Makhani,110.0,30,1,77.0,285,False,285,33.0,38.59649122807017,Low Stock,High (21%+)
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,55.0,30,6,38.0,80,False,80,17.0,68.75,In Stock,High (21%+)
Ice Cream & Desserts,Del Monte Green Chili Sauce,55.0,0,3,55.0,190,False,190,0.0,28.947368421052634,In Stock,No Discount
Ice Cream & Desserts,Pedigree Dog Food Adult Chicken & Veg,660.0,10,1,594.0,3000,False,3,66.0,22.0,Low Stock,Low (1-10%)
Ice Cream & Desserts,Kellogg's Original Corn Flakes,185.0,5,6,175.0,475,False,475,10.0,38.94736842105263,In Stock,Low (1-10%)
Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,690.0,6,2,648.0,3000,False,3,42.0,23.0,Low Stock,Low (1-10%)
Ice Cream & Desserts,Kitchens Of India Rajma Masala,110.0,30,5,77.0,285,False,285,33.0,38.59649122807017,In Stock,High (21%+)
Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,110.0,30,2,77.0,285,False,285,33.0,38.59649122807017,Low Stock,High (21%+)
Ice Cream & Desserts,Figaro Pitted Black Olive,179.0,0,6,179.0,450,False,450,0.0,39.77777777777778,In Stock,No Discount
Ice Cream & Desserts,Cantina Tabasco Red Sauce,140.0,15,6,119.0,60,False,60,21.0,233.33333333333334,In Stock,Mid (11-20%)
Ice Cream & Desserts,Mother's Recipe Pickle - Mixed,149.0,26,6,109.0,500,False,500,40.0,29.799999999999997,In Stock,High (21%+)
Ice Cream & Desserts,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,279.0,0,5,279.0,300,False,300,0.0,93.0,In Stock,No Discount
Ice Cream & Desserts,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,140.0,20,6,112.0,80,False,80,28.0,175.0,In Stock,Mid (11-20%)
Ice Cream & Desserts,Veeba Peri Peri Sauce,161.0,0,6,161.0,300,False,300,0.0,53.666666666666664,In Stock,No Discount
Ice Cream & Desserts,Pantai Sriracha Yellow Chilli Sauce,225.0,15,6,191.0,200,False,200,34.0,112.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Praakritik Organic Jumbo Rolled Oats,190.0,11,6,169.0,500,False,500,21.0,38.0,In Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,123.0,0,6,123.0,600,False,600,0.0,20.5,In Stock,No Discount
Ice Cream & Desserts,Pantai Spring Roll Sauce,275.0,10,6,245.0,200,False,200,30.0,137.5,In Stock,Low (1-10%)
Ice Cream & Desserts,MTR Vermicelli Payasam,75.0,0,6,75.0,180,False,180,0.0,41.66666666666667,In Stock,No Discount
Ice Cream & Desserts,Bagrrys Corn Flakes,350.0,0,6,350.0,880,False,800,0.0,39.77272727272727,In Stock,No Discount
Ice Cream & Desserts,MTR Ready To Eat Palak Paneer,135.0,11,6,120.0,300,False,300,15.0,45.0,In Stock,Mid (11-20%)
Ice Cream & Desserts,Del Monte Red Chili Sauce,55.0,0,5,55.0,190,False,190,0.0,28.947368421052634,In Stock,No Discount
Ice Cream & Desserts,Kitchens of India Mutter Paneer Mix,120.0,30,4,84.0,285,False,285,36.0,42.10526315789473,In Stock,High (21%+)
Ice Cream & Desserts,Pantai Green Curry Paste,60.0,6,6,56.0,50,False,50,4.0,120.0,In Stock,Low (1-10%)
Ice Cream & Desserts,The Laughing Cow Cheese Spread Plain,110.0,0,6,110.0,180,False,180,0.0,61.111111111111114,In Stock,No Discount
Ice Cream & Desserts,MTR Dal Fry,110.0,0,5,110.0,300,False,300,0.0,36.666666666666664,In Stock,No Discount
Ice Cream & Desserts,Pantai Fish Sauce,275.0,14,6,234.0,200,False,200,41.0,137.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Cantina Beans Mexican Beans,250.0,14,6,213.0,410,False,410,37.0,60.97560975609756,In Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret Manchurian Instant Noodle,114.0,0,6,114.0,480,False,480,0.0,23.75,In Stock,No Discount
Ice Cream & Desserts,Remia Salad Italian Dressing,230.0,0,6,230.0,250,False,250,0.0,92.0,In Stock,No Discount
Ice Cream & Desserts,Yummiez Veg Cheese Fingers Pouch,230.0,0,4,230.0,400,False,400,0.0,57.49999999999999,In Stock,No Discount
Ice Cream & Desserts,MTR Dal Makhani,110.0,0,4,110.0,300,False,300,0.0,36.666666666666664,In Stock,No Discount
Ice Cream & Desserts,MTR Ready to Eat Pav Bhaji,110.0,0,6,110.0,300,False,300,0.0,36.666666666666664,In Stock,No Discount
Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,25.0,0,1,25.0,77,False,77,0.0,32.467532467532465,Low Stock,No Discount
Ice Cream & Desserts,Nestlé CERELAC Baby Cereal with Milk,272.0,0,1,272.0,300,False,300,0.0,90.66666666666666,Low Stock,No Discount
Ice Cream & Desserts,Remia Salad Caesar Dressing,250.0,0,6,250.0,250,False,250,0.0,100.0,In Stock,No Discount
Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330.0,0,6,330.0,500,False,500,0.0,66.0,In Stock,No Discount
Ice Cream & Desserts,MTR Paneer Butter Masala & Veg Pulao,175.0,9,4,158.0,375,False,375,17.0,46.666666666666664,In Stock,Low (1-10%)
Ice Cream & Desserts,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,120.0,0,6,120.0,160,False,160,0.0,75.0,In Stock,No Discount
Ice Cream & Desserts,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,280.0,50,6,140.0,175,False,175,140.0,160.0,In Stock,High (21%+)
Ice Cream & Desserts,Pedigree Dog Food Adult Meat & Rice,660.0,7,2,608.0,3000,False,3,52.0,22.0,Low Stock,Low (1-10%)
Ice Cream & Desserts,Pantai Sriracha Green Chilli Sauce,225.0,15,6,191.0,200,False,200,34.0,112.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Pantai Chilli Garlic Sauce,275.0,14,6,234.0,200,False,200,41.0,137.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Pantai Dark Soy Sauce,275.0,14,6,234.0,200,False,200,41.0,137.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Yoga Bar Peanut Butter Dark Chocolate Jar,249.0,0,4,249.0,400,False,400,0.0,62.25000000000001,In Stock,No Discount
Ice Cream & Desserts,Cantina Tabasco Green Sauce,140.0,15,6,119.0,60,False,60,21.0,233.33333333333334,In Stock,Mid (11-20%)
Ice Cream & Desserts,Pantai Pad Thai Sauce (Non-Veg),325.0,9,5,293.0,200,False,200,32.0,162.5,In Stock,Low (1-10%)
Ice Cream & Desserts,Pantai Sweet Chilli Sauce,275.0,14,6,234.0,200,False,200,41.0,137.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Ching's Secret Schezwan Instant Noodle,114.0,0,6,114.0,480,False,480,0.0,23.75,In Stock,No Discount
Ice Cream & Desserts,Yummiez Chicken Garlic Fingers Pouch,250.0,0,5,250.0,400,False,400,0.0,62.5,In Stock,No Discount
Ice Cream & Desserts,Pediasure Premium Chocolate Powdered Health Drink,610.0,0,2,610.0,400,False,400,0.0,152.5,Low Stock,No Discount
Ice Cream & Desserts,Chings Secret Hot Garlic Instant Noodles,91.0,0,6,91.0,60,False,60,0.0,151.66666666666666,In Stock,No Discount
Ice Cream & Desserts,Godrej Yummiez Cheese Corn Nuggets,230.0,0,4,230.0,400,False,400,0.0,57.49999999999999,In Stock,No Discount
Ice Cream & Desserts,Pantai Hot Chilli Sauce,275.0,14,6,234.0,200,False,200,41.0,137.5,In Stock,Mid (11-20%)
Ice Cream & Desserts,Knorr International Mexican Tomato Corn Soup,65.0,6,3,61.0,52,False,52,4.0,125.0,In Stock,Low (1-10%)
Ice Cream & Desserts,Bagrry's Fruit Fibre Muesli Mixed Fruit,595.0,0,5,595.0,1000,False,1,0.0,59.5,In Stock,No Discount
Ice Cream & Desserts,MTR Roasted Vermicelli,105.0,0,4,105.0,850,False,850,0.0,12.352941176470589,In Stock,No Discount
Ice Cream & Desserts,Maggi 2-Minute Instant Noodles - Masala,44.0,0,0,44.0,280,True,280,0.0,15.714285714285714,Out of Stock,No Discount
Ice Cream & Desserts,"Kurkure Green Chutney, Rajasthani Style",20.0,0,0,20.0,90,True,90,0.0,22.22222222222222,Out of Stock,No Discount
Ice Cream & Desserts,Kellogg's Chocos Combo Pack,60.0,6,0,56.0,156,True,156,4.0,38.46153846153847,Out of Stock,Low (1-10%)
Ice Cream & Desserts,Kissan Mixed Fruit Jam,155.0,0,0,155.0,500,True,500,0.0,31.0,Out of Stock,No Discount
Ice Cream & Desserts,Lijjat Urad Papad,60.0,5,0,57.0,200,True,200,3.0,30.0,Out of Stock,Low (1-10%)
Ice Cream & Desserts,Amul Cheese Spread Yummy Plain,85.0,0,0,85.0,200,True,200,0.0,42.5,Out of Stock,No Discount
Ice Cream & Desserts,Mother's Recipe Ginger And Garlic Paste,50.0,24,0,38.0,200,True,200,12.0,25.0,Out of Stock,High (21%+)
